district,year,pathway,value_pct,cohort_n,source_url
Corning-Painted Post,2021,Local,22.8,1381,https://data.nysed.gov/gradrate.php?instid=571000060000&year=2021
Corning-Painted Post,2021,CDOS,8.2,1381,https://data.nysed.gov/gradrate.php?instid=571000060000&year=2021
Corning-Painted Post,2022,Regents,37.8,1381,https://data.nysed.gov/gradrate.php?instid=571000060000&year=2022
Corning-Painted Post,2022,Advanced Regents,23.2,1381,https://data.nysed.gov/gradrate.php?instid=571000060000&year=2022
Corning-Painted Post,2022,Local,15.4,1381,https://data.nysed.gov/gradrate.php?instid=571000060000&year=2022
Corning-Painted Post,2022,CDOS,12.1,1381,https://data.nysed.gov/gradrate.php?instid=571000060000&year=2022
Corning-Painted Post,2023,Regents,35.9,1381,https://data.nysed.gov/gradrate.php?instid=571000060000&year=2023
Corning-Painted Post,2023,Advanced Regents,20.7,1381,https://data.nysed.gov/gradrate.php?instid=571000060000&year=2023
Corning-Painted Post,2023,Local,16.1,1381,https://data.nysed.gov/gradrate.php?instid=571000060000&year=2023
Corning-Painted Post,2023,CDOS,8.3,1381,https://data.nysed.gov/gradrate.php?instid=571000060000&year=2023
Corning-Painted Post,2024,Regents,39.7,1381,https://data.nysed.gov/gradrate.php?instid=571000060000&year=2024
Corning-Painted Post,2024,Advanced Regents,21.3,1381,https://data.nysed.gov/gradrate.php?instid=571000060000&year=2024
Corning-Painted Post,2024,Local,10.3,1381,https://data.nysed.gov/gradrate.php?instid=571000060000&year=2024
Corning-Painted Post,2024,CDOS,7.1,1381,https://data.nysed.gov/gradrate.php?instid=571000060000&year=2024
Horseheads,2019,Regents,37.9,1027,https://data.nysed.gov/gradrate.php?instid=070600060000&year=2019
Horseheads,2019,Advanced Regents,18.9,1027,https://data.nysed.gov/gradrate.php?instid=070600060000&year=2019
Horseheads,2019,Local,21.7,1027,https://data.nysed.gov/gradrate.php?instid=070600060000&year=2019
Horseheads,2019,CDOS,6.5,1027,https://data.nysed.gov/gradrate.php?instid=070600060000&year=2019
Horseheads,2020,Regents,42.1,1027,https://data.nysed.gov/gradrate.php?instid=070600060000&year=2020
Horseheads,2020,Advanced Regents,39.7,1027,https://data.nysed.gov/gradrate.php?instid=070600060000&year=2020
Horseheads,2020,Local,21.0,1027,https://data.nysed.gov/gradrate.php?instid=070600060000&year=2020
Horseheads,2020,CDOS,7.1,1027,https://data.nysed.gov/gradrate.php?instid=070600060000&year=2020
Horseheads,2021,Regents,51.6,1027,https://data.nysed.gov/gradrate.php?instid=070600060000&year=2021
Horseheads,2021,Advanced Regents,24.7,1027,https://data.nysed.gov/gradrate.php?instid=070600060000&year=2021
Horseheads,2021,Local,5.5,1027,https://data.nysed.gov/gradrate.php?instid=070600060000&year=2021
Horseheads,2021,CDOS,5.2,1027,https://data.nysed.gov/gradrate.php?instid=070600060000&year=2021
Horseheads,2022,Regents,45.3,1027,https://data.nysed.gov/gradrate.php?instid=070600060000&year=2022
Horseheads,2022,Advanced Regents,26.0,1027,https://data.nysed.gov/gradrate.php?instid=070600060000&year=2022
Horseheads,2022,Local,16.5,1027,https://data.nysed.gov/gradrate.php?instid=070600060000&year=2022
Horseheads,2022,CDOS,10.8,1027,https://data.nysed.gov/gradrate.php?instid=070600060000&year=2022
Horseheads,2023,Regents,58.0,1027,https://data.nysed.gov/gradrate.php?instid=070600060000&year=2023
Horseheads,2023,Advanced Regents,34.6,1027,https://data.nysed.gov/gradrate.php?instid=070600060000&year=2023
Horseheads,2023,Local,14.4,1027,https://data.nysed.gov/gradrate.php?instid=070600060000&year=2023
Horseheads,2023,CDOS,8.2,1027,https://data.nysed.gov/gradrate.php?instid=070600060000&year=2023
Horseheads,2024,Regents,49.1,1027,https://data.nysed.gov/gradrate.php?instid=070600060000&year=2024
Horseheads,2024,Advanced Regents,29.4,1027,https://data.nysed.gov/gradrate.php?instid=070600060000&year=2024
Horseheads,2024,Local,7.6,1027,https://data.nysed.gov/gradrate.php?instid=070600060000&year=2024
Horseheads,2024,CDOS,5.8,1027,https://data.nysed.gov/gradrate.php?instid=070600060000&year=2024
Elmira,2019,Regents,51.8,766,https://data.nysed.gov/gradrate.php?instid=070600010000&year=2019
Elmira,2019,Advanced Regents,35.8,766,https://data.nysed.gov/gradrate.php?instid=070600010000&year=2019
Elmira,2019,Local,20.3,766,https://data.nysed.gov/gradrate.php?instid=070600010000&year=2019
Elmira,2019,CDOS,12.1,766,https://data.nysed.gov/gradrate.php?instid=070600010000&year=2019
Elmira,2020,Regents,35.4,766,https://data.nysed.gov/gradrate.php?instid=070600010000&year=2020
Elmira,2020,Advanced Regents,16.6,766,https://data.nysed.gov/gradrate.php?instid=070600010000&year=2020
Elmira,2020,Local,15.6,766,https://data.nysed.gov/gradrate.php?instid=070600010000&year=2020
Elmira,2020,CDOS,5.2,766,https://data.nysed.gov/gradrate.php?instid=070600010000&year=2020
Elmira,2021,Regents,51.6,766,https://data.nysed.gov/gradrate.php?instid=070600010000&year=2021
Elmira,2021,Advanced Regents,16.3,766,https://data.nysed.gov/gradrate.php?instid=070600010000&year=2021
Elmira,2021,Local,5.6,766,https://data.nysed.gov/gradrate.php?instid=070600010000&year=2021
Elmira,2021,CDOS,11.6,766,https://data.nysed.gov/gradrate.php?instid=070600010000&year=2021
Elmira,2022,Regents,43.8,766,https://data.nysed.gov/gradrate.php?instid=070600010000&year=2022
Elmira,2022,Advanced Regents,25.4,766,https://data.nysed.gov/gradrate.php?instid=070600010000&year=2022
Elmira,2022,Local,7.0,766,https://data.nysed.gov/gradrate.php?instid=070600010000&year=2022
Elmira,2022,CDOS,7.2,766,https://data.nysed.gov/gradrate.php?instid=070600010000&year=2022
Elmira,2023,Regents,54.8,766,https://data.nysed.gov/gradrate.php?instid=070600010000&year=2023
Elmira,2023,Advanced Regents,23.8,766,https://data.nysed.gov/gradrate.php?instid=070600010000&year=2023
Elmira,2023,Local,14.3,766,https://data.nysed.gov/gradrate.php?instid=070600010000&year=2023
Elmira,2023,CDOS,9.7,766,https://data.nysed.gov/gradrate.php?instid=070600010000&year=2023
Elmira,2024,Regents,45.5,766,https://data.nysed.gov/gradrate.php?instid=070600010000&year=2024
Elmira,2024,Advanced Regents,40.1,766,https://data.nysed.gov/gradrate.php?instid=070600010000&year=2024
Elmira,2024,Local,7.6,766,https://data.nysed.gov/gradrate.php?instid=070600010000&year=2024
Elmira,2024,CDOS,3.8,766,https://data.nysed.gov/gradrate.php?instid=070600010000&year=2024
Ithaca,2019,Regents,57.9,760,https://data.nysed.gov/gradrate.php?instid=610600010000&year=2019
Ithaca,2019,Advanced Regents,19.0,760,https://data.nysed.gov/gradrate.php?instid=610600010000&year=2019
Ithaca,2019,Local,17.9,760,https://data.nysed.gov/gradrate.php?instid=610600010000&year=2019
Ithaca,2019,CDOS,2.0,760,https://data.nysed.gov/gradrate.php?instid=610600010000&year=2019
Ithaca,2020,Regents,45.3,760,https://data.nysed.gov/gradrate.php?instid=610600010000&year=2020
Ithaca,2020,Advanced Regents,36.2,760,https://data.nysed.gov/gradrate.php?instid=610600010000&year=2020
Ithaca,2020,Local,13.5,760,https://data.nysed.gov/gradrate.php?instid=610600010000&year=2020
Ithaca,2020,CDOS,8.9,760,https://data.nysed.gov/gradrate.php?instid=610600010000&year=2020
Ithaca,2021,Regents,39.7,760,https://data.nysed.gov/gradrate.php?instid=610600010000&year=2021
Ithaca,2021,Advanced Regents,29.9,760,https://data.nysed.gov/gradrate.php?instid=610600010000&year=2021
Ithaca,2021,Local,7.0,760,https://data.nysed.gov/gradrate.php?instid=610600010000&year=2021
Ithaca,2021,CDOS,5.5,760,https://data.nysed.gov/gradrate.php?instid=610600010000&year=2021
Ithaca,2022,Regents,53.7,760,https://data.nysed.gov/gradrate.php?instid=610600010000&year=2022
Ithaca,2022,Advanced Regents,32.4,760,https://data.nysed.gov/gradrate.php?instid=610600010000&year=2022
Ithaca,2022,Local,16.2,760,https://data.nysed.gov/gradrate.php?instid=610600010000&year=2022
Ithaca,2022,CDOS,4.5,760,https://data.nysed.gov/gradrate.php?instid=610600010000&year=2022
Ithaca,2023,Regents,40.6,760,https://data.nysed.gov/gradrate.php?instid=610600010000&year=2023
Ithaca,2023,Advanced Regents,16.0,760,https://data.nysed.gov/gradrate.php?instid=610600010000&year=2023
Ithaca,2023,Local,21.2,760,https://data.nysed.gov/gradrate.php?instid=610600010000&year=2023
Ithaca,2023,CDOS,12.9,760,https://data.nysed.gov/gradrate.php?instid=610600010000&year=2023
Ithaca,2024,Regents,42.6,760,https://data.nysed.gov/gradrate.php?instid=610600010000&year=2024
Ithaca,2024,Advanced Regents,15.8,760,https://data.nysed.gov/gradrate.php?instid=610600010000&year=2024
Ithaca,2024,Local,11.6,760,https://data.nysed.gov/gradrate.php?instid=610600010000&year=2024
Ithaca,2024,CDOS,6.0,760,https://data.nysed.gov/gradrate.php?instid=610600010000&year=2024
Plattsburgh,2019,Regents,43.4,684,https://data.nysed.gov/gradrate.php?instid=100901010000&year=2019
Plattsburgh,2019,Advanced Regents,20.3,684,https://data.nysed.gov/gradrate.php?instid=100901010000&year=2019
Plattsburgh,2019,Local,6.7,684,https://data.nysed.gov/gradrate.php?instid=100901010000&year=2019
Plattsburgh,2019,CDOS,10.9,684,https://data.nysed.gov/gradrate.php?instid=100901010000&year=2019
Plattsburgh,2020,Regents,36.5,684,https://data.nysed.gov/gradrate.php?instid=100901010000&year=2020
Plattsburgh,2020,Advanced Regents,25.6,684,https://data.nysed.gov/gradrate.php?instid=100901010000&year=2020
Plattsburgh,2020,Local,22.6,684,https://data.nysed.gov/gradrate.php?instid=100901010000&year=2020
Plattsburgh,2020,CDOS,7.9,684,https://data.nysed.gov/gradrate.php?instid=100901010000&year=2020
Plattsburgh,2021,Regents,52.7,684,https://data.nysed.gov/gradrate.php?instid=100901010000&year=2021
Plattsburgh,2021,Advanced Regents,29.7,684,https://data.nysed.gov/gradrate.php?instid=100901010000&year=2021
Plattsburgh,2021,Local,15.9,684,https://data.nysed.gov/gradrate.php?instid=100901010000&year=2021
Plattsburgh,2021,CDOS,6.3,684,https://data.nysed.gov/gradrate.php?instid=100901010000&year=2021
Plattsburgh,2022,Regents,51.3,684,https://data.nysed.gov/gradrate.php?instid=100901010000&year=2022
Plattsburgh,2022,Advanced Regents,27.3,684,https://data.nysed.gov/gradrate.php?instid=100901010000&year=2022
Plattsburgh,2022,Local,16.6,684,https://data.nysed.gov/gradrate.php?instid=100901010000&year=2022
Plattsburgh,2022,CDOS,12.6,684,https://data.nysed.gov/gradrate.php?instid=100901010000&year=2022
Plattsburgh,2023,Regents,54.3,684,https://data.nysed.gov/gradrate.php?instid=100901010000&year=2023
Plattsburgh,2023,Advanced Regents,25.9,684,https://data.nysed.gov/gradrate.php?instid=100901010000&year=2023
Plattsburgh,2023,Local,20.9,684,https://data.nysed.gov/gradrate.php?instid=100901010000&year=2023
Plattsburgh,2023,CDOS,11.9,684,https://data.nysed.gov/gradrate.php?instid=100901010000&year=2023
Plattsburgh,2024,Regents,38.9,684,https://data.nysed.gov/gradrate.php?instid=100901010000&year=2024
Plattsburgh,2024,Advanced Regents,34.2,684,https://data.nysed.gov/gradrate.php?instid=100901010000&year=2024
Plattsburgh,2024,Local,23.3,684,https://data.nysed.gov/gradrate.php?instid=100901010000&year=2024
Plattsburgh,2024,CDOS,8.9,684,https://data.nysed.gov/gradrate.php?instid=100901010000&year=2024
Queensbury,2019,Regents,47.7,1155,https://data.nysed.gov/gradrate.php?instid=630901060000&year=2019
Queensbury,2019,Advanced Regents,44.1,1155,https://data.nysed.gov/gradrate.php?instid=630901060000&year=2019
Queensbury,2019,Local,17.3,1155,https://data.nysed.gov/gradrate.php?instid=630901060000&year=2019
Queensbury,2019,CDOS,9.6,1155,https://data.nysed.gov/gradrate.php?instid=630901060000&year=2019
Queensbury,2020,Regents,52.6,1155,https://data.nysed.gov/gradrate.php?instid=630901060000&year=2020
Queensbury,2020,Advanced Regents,15.9,1155,https://data.nysed.gov/gradrate.php?instid=630901060000&year=2020
Queensbury,2020,Local,12.7,1155,https://data.nysed.gov/gradrate.php?instid=630901060000&year=2020
Queensbury,2020,CDOS,10.0,1155,https://data.nysed.gov/gradrate.php?instid=630901060000&year=2020
Queensbury,2021,Regents,47.5,1155,https://data.nysed.gov/gradrate.php?instid=630901060000&year=2021
Queensbury,2021,Advanced Regents,16.8,1155,https://data.nysed.gov/gradrate.php?instid=630901060000&year=2021
Queensbury,2021,Local,11.2,1155,https://data.nysed.gov/gradrate.php?instid=630901060000&year=2021
Queensbury,2021,CDOS,15.0,1155,https://data.nysed.gov/gradrate.php?instid=630901060000&year=2021
Queensbury,2022,Regents,44.0,1155,https://data.nysed.gov/gradrate.php?instid=630901060000&year=2022
Queensbury,2022,Advanced Regents,22.8,1155,https://data.nysed.gov/gradrate.php?instid=630901060000&year=2022
Queensbury,2022,Local,6.2,1155,https://data.nysed.gov/gradrate.php?instid=630901060000&year=2022
Queensbury,2022,CDOS,2.7,1155,https://data.nysed.gov/gradrate.php?instid=630901060000&year=2022
Queensbury,2023,Regents,50.4,1155,https://data.nysed.gov/gradrate.php?instid=630901060000&year=2023
Queensbury,2023,Advanced Regents,38.6,1155,https://data.nysed.gov/gradrate.php?instid=630901060000&year=2023
Queensbury,2023,Local,10.0,1155,https://data.nysed.gov/gradrate.php?instid=630901060000&year=2023
Queensbury,2023,CDOS,5.8,1155,https://data.nysed.gov/gradrate.php?instid=630901060000&year=2023
Queensbury,2024,Regents,49.5,1155,https://data.nysed.gov/gradrate.php?instid=630901060000&year=2024
Queensbury,2024,Advanced Regents,40.9,1155,https://data.nysed.gov/gradrate.php?instid=630901060000&year=2024
Queensbury,2024,Local,24.5,1155,https://data.nysed.gov/gradrate.php?instid=630901060000&year=2024
Queensbury,2024,CDOS,14.7,1155,https://data.nysed.gov/gradrate.php?instid=630901060000&year=2024
Glens Falls,2019,Regents,37.1,1020,https://data.nysed.gov/gradrate.php?instid=630300010000&year=2019
Glens Falls,2019,Advanced Regents,22.4,1020,https://data.nysed.gov/gradrate.php?instid=630300010000&year=2019
Glens Falls,2019,Local,8.8,1020,https://data.nysed.gov/gradrate.php?instid=630300010000&year=2019
Glens Falls,2019,CDOS,3.2,1020,https://data.nysed.gov/gradrate.php?instid=630300010000&year=2019
Glens Falls,2020,Regents,41.1,1020,https://data.nysed.gov/gradrate.php?instid=630300010000&year=2020
Glens Falls,2020,Advanced Regents,44.5,1020,https://data.nysed.gov/gradrate.php?instid=630300010000&year=2020
Glens Falls,2020,Local,7.8,1020,https://data.nysed.gov/gradrate.php?instid=630300010000&year=2020
Glens Falls,2020,CDOS,12.8,1020,https://data.nysed.gov/gradrate.php?instid=630300010000&year=2020
Glens Falls,2021,Regents,38.7,1020,https://data.nysed.gov/gradrate.php?instid=630300010000&year=2021
Glens Falls,2021,Advanced Regents,30.2,1020,https://data.nysed.gov/gradrate.php?instid=630300010000&year=2021
Glens Falls,2021,Local,5.7,1020,https://data.nysed.gov/gradrate.php?instid=630300010000&year=2021
Glens Falls,2021,CDOS,14.7,1020,https://data.nysed.gov/gradrate.php?instid=630300010000&year=2021
Glens Falls,2022,Regents,49.1,1020,https://data.nysed.gov/gradrate.php?instid=630300010000&year=2022
Glens Falls,2022,Advanced Regents,38.8,1020,https://data.nysed.gov/gradrate.php?instid=630300010000&year=2022
Glens Falls,2022,Local,24.4,1020,https://data.nysed.gov/gradrate.php?instid=630300010000&year=2022
Glens Falls,2022,CDOS,6.4,1020,https://data.nysed.gov/gradrate.php?instid=630300010000&year=2022
Glens Falls,2023,Regents,59.2,1020,https://data.nysed.gov/gradrate.php?instid=630300010000&year=2023
Glens Falls,2023,Advanced Regents,41.3,1020,https://data.nysed.gov/gradrate.php?instid=630300010000&year=2023
Glens Falls,2023,Local,18.4,1020,https://data.nysed.gov/gradrate.php?instid=630300010000&year=2023
Glens Falls,2023,CDOS,7.9,1020,https://data.nysed.gov/gradrate.php?instid=630300010000&year=2023
Glens Falls,2024,Regents,47.1,1020,https://data.nysed.gov/gradrate.php?instid=630300010000&year=2024
Glens Falls,2024,Advanced Regents,31.3,1020,https://data.nysed.gov/gradrate.php?instid=630300010000&year=2024
Glens Falls,2024,Local,10.9,1020,https://data.nysed.gov/gradrate.php?instid=630300010000&year=2024
Glens Falls,2024,CDOS,8.1,1020,https://data.nysed.gov/gradrate.php?instid=630300010000&year=2024
Saranac Lake,2019,Regents,39.6,206,https://data.nysed.gov/gradrate.php?instid=150301060000&year=2019
Saranac Lake,2019,Advanced Regents,35.9,206,https://data.nysed.gov/gradrate.php?instid=150301060000&year=2019
Saranac Lake,2019,Local,16.7,206,https://data.nysed.gov/gradrate.php?instid=150301060000&year=2019
Saranac Lake,2019,CDOS,4.3,206,https://data.nysed.gov/gradrate.php?instid=150301060000&year=2019
Saranac Lake,2020,Regents,54.7,206,https://data.nysed.gov/gradrate.php?instid=150301060000&year=2020
Saranac Lake,2020,Advanced Regents,16.2,206,https://data.nysed.gov/gradrate.php?instid=150301060000&year=2020
Saranac Lake,2020,Local,15.1,206,https://data.nysed.gov/gradrate.php?instid=150301060000&year=2020
Saranac Lake,2020,CDOS,9.6,206,https://data.nysed.gov/gradrate.php?instid=150301060000&year=2020
Saranac Lake,2021,Regents,48.7,206,https://data.nysed.gov/gradrate.php?instid=150301060000&year=2021
Saranac Lake,2021,Advanced Regents,18.5,206,https://data.nysed.gov/gradrate.php?instid=150301060000&year=2021
Saranac Lake,2021,Local,11.3,206,https://data.nysed.gov/gradrate.php?instid=150301060000&year=2021
Saranac Lake,2021,CDOS,13.1,206,https://data.nysed.gov/gradrate.php?instid=150301060000&year=2021
Saranac Lake,2022,Regents,46.7,206,https://data.nysed.gov/gradrate.php?instid=150301060000&year=2022
Saranac Lake,2022,Advanced Regents,41.2,206,https://data.nysed.gov/gradrate.php?instid=150301060000&year=2022
Saranac Lake,2022,Local,14.7,206,https://data.nysed.gov/gradrate.php?instid=150301060000&year=2022
Saranac Lake,2022,CDOS,9.6,206,https://data.nysed.gov/gradrate.php?instid=150301060000&year=2022
Saranac Lake,2023,Regents,55.5,206,https://data.nysed.gov/gradrate.php?instid=150301060000&year=2023
Saranac Lake,2023,Advanced Regents,22.2,206,https://data.nysed.gov/gradrate.php?instid=150301060000&year=2023
